text|labels
"Jeśli PiS wygra te wybory, Platformie będzie trudno rządzić wbrew Kaczyńskiemu. Myślę, że w takim wypadku PO-PiS jest możliwy (…) Dwa lata temu nie wyobrażałem sobie, że koalicja PiS-PO nie powstanie, więc teraz mogę być zaskoczony w odwrotną stronę. Wspólne rządy są możliwe. Wielu polityków PO kibicuje temu rozwiązaniu. Nie chcę wymieniać nazwisk, żeby im nie zaszkodzić. Także Tusk, jeśli zaakceptuje przywództwo PiS na prawicy, pogodzi się z tą koalicją.Platforma musi z kimś rządzić. Skrzydło prawicowe jest tam wciąż silne. Trudno znaleźć w PO poważnego zwolennika sojuszu z lewicą. Wierzę w koalicję PO-PiS, jeśli my wygramy wybory.
"|1
"Oczywiście szanujemy emocje i uczucia amerykańskiej Polonii. Rozumiemy, że ta ustawa wzbudza bardzo duże zainteresowanie, natomiast nie uważamy, że ona będzie miała przełożenie na relacje polsko-amerykańskie. Ta ustawa ma charakter symboliczny, nie ma praktycznego znaczenia.
"|1
"Poczułem się tak samo jak ona, gdy wyrzucano ją z PiS, ale przecież PJN miał być inny. Groteska.
"|1
"PO i Nowoczesna dopuściły się największego zamachu na demokrację parlamentarną w historii polskiego parlamentaryzmu.
"|1
"Polska Jest Najważniejsza ma wszystkie atuty, żeby w przyszłości wygrywać. Marzy mi się zwycięstwo, ale wiem, że w tych wyborach będzie to jeszcze trudne, natomiast drugie miejsce jest absolutnie w naszym zasięgu.
"|1
"To kandydat bez struktur, nieumiejący działać w zespole. Jest też pytanie, czy Polacy czekają na kandydata niejednoznacznego. Niby chcą, żeby się wszyscy pogodzili, ale odnajdują się w sporze PiS-PO.
"|1
"Tym bardziej jest mi przykro, że zaledwie cztery miesiące temu odszedłem z PiS w geście solidarności właśnie wobec Joanny Kluzik-Rostkowskiej.
"|1
"W przeciwieństwie do wielu krajów nie eksploatowaliśmy Afryki, nie budowaliśmy tam kolonii i nie zapraszaliśmy tych ludzi do Europy, to nie jest nasz problem.
"|1
"Nie jest tak, że bandyta zawsze bije tego dobrego.
"|1
"Nie ustaniemy, aż nie doprowadzimy do pełnego oczyszczenia Polski z ludzi, którzy nie są godni należeć do naszej wspólnoty narodowej.
"|1
"Słuchając dokładnie wypowiedzi Donalda Trumpa na temat Polski i roli Środkowej Europy w architekturze bezpieczeństwa świata można i trzeba być optymistą. Trump bardzo podkreśla rolę Polski i z pewnością nie bagatelizuje naszej obecności w tej części świata.
"|1
"Wierzę, że prokuratura rzetelnie i szybko wyjaśni wszystkie kwestie budzące w ostatnich tygodniach zainteresowanie opinii publicznej.
"|1
"Armia polska jest dozbrajana. Robimy coś zupełnie przeciwnego do tego, co robili nasi oponenci, nasi poprzednicy z Platformy Obywatelskiej. Stopniowo ją rozbrajali, pozbawiali Rzeczpospolitą Polską armii, gotowości i zdolności bojowej.
"|1
"Nie godzimy się na żadne szantaże ze strony urzędników UE, zwłaszcza szantaże, które nie są oparte na faktach. Wszelkie ustawy przygotowywane przez polski parlament są zgodne z polską konstytucją i zasadami demokratycznymi. Ubolewamy nad tym, że pan Timmermans, nie znając projektów ustaw i przepisów polskiego prawa, formułuje krzywdzącą krytykę wobec Polski.
"|1
"Sam nie wiem… Trzeba zapytać tutaj sędziego Rzeplińskiego. Wyrok musi spełniać określone kryteria, wymagania. Te dokumenty, które są wysyłane do KPRM przez prezesa Rzeplińskiego, nie spełniają takich kryteriów. Są procedowane w niewłaściwym trybie. Publikujemy to dlatego, że to dopuszcza to ustawa.
"|1
"Ten komunikat, który został dzisiaj wydany przez Trybunał Konstytucyjny, nie spełnia przesłanek ustawowych co do tego, aby być uznany za wyrok
"|1
"Zawsze działamy na podstawie prawa, a dokumenty wydawane przez TK pod kierunkiem pana Rzeplińskiego wydawane były bez podstawy prawnej, łamały przepisy i wydawano je w niewłaściwym składzie, przez to nie były wyrokami.
"|1
"Draństwem jest to, co robią media ostatnio, pisząc o produktach z terenów ASF, to draństwo i w ogóle sabotaż wobec polskiej gospodarki. Tylko zdrowe zwierzęta trafiają do przerobu, każde chore są utylizowane. O tym trzeba mówić, mówić głośno, nie można milczeć, jak dranie z mediów, jak ta drańska opozycja, świńska opozycja.
"|1
"Psa nie można trzymać na uwięzi, a krowę można? Tak było na wsi od setek lat i zmienianie tego w tak szybkim trybie jest nieodpowiedzialne. Kilka przepisów w tej ustawie będzie szkodzić zwierzętom.
"|1
"Ja mam żal do państwa polskiego, że dopiero teraz będzie wprowadzona ta specustawa. Powinna być już dawno. Przez ponad 20 lat była szansa, żeby zrobić porządek na Westerplatte. Nie zrobiono go. Pan Adamowicz rządził ponad 20 lat i nie zrobił nic. No, myślałem, że po tej tragicznej śmierci pana Adamowicza pani Dulkiewicz może trochę zmieni linię. Niestety, pani – Frau – Dulkiewicz prowadzi, kontynuuje politykę pana Adamowicza, a polityka w Gdańsku jest proniemiecka…
"|1
"Nie chcę tu obrazić polskich chlewni, mówiąc, że to jest tak, jakbyście z salonu weszli do chlewa, bo w chlewach polskich jest czysto, jest porządek. Jeśli uważacie, że ci ludzie są nas w stanie ubogacić kulturowo, to ja współczuję. Ja myślę, że opatrzność Boska nad Polską czuwała, że Prawo i Sprawiedliwość przejęło rządy, bo wy byście nam tutaj zafundowali piekło, gdybyście wpuścili tę „kulturę”. Tych ludzi nie da się ucywilizować. Oni nawet nie dadzą się zintegrować, bo im religia nie pozwala na to, żeby oni się z nami integrowali. Jeśli wy mówicie, że można ich tu przyjmować, to wy w ogóle nie macie zielonego pojęcia. Pojedźcie sobie, zobaczcie to. Ja byłem tam kilka lat temu i byłem teraz – myślałem, że coś się polepszyło, a tam jest jeszcze gorzej, jest brud, brud i brud. A nawet powiem kolokwialnie: jest syf, kiła i mogiła. Tych ludzi nie da się ucywilizować!
"|1
"Niemiecka nazwa jest na budynku poczty, niemieckie tramwaje jeżdżą, rondo graniczne Wolnego Miasta mają. Czasami człowiek się zatraca, czy to jeszcze Polska jest.
"|1
"Tam chodzą stare upiory bolszewickie, ubeckie wdowy chodzą, oczadzeni chodzą i chodzą jeszcze pożyteczni idioci.
"|1
"Zarzut jest absurdalny i wykreowany. Średnio inteligentna osoba by się uśmiała, że na podstawie moich wypowiedzi można wyciągać tak daleko idące wnioski. Nie może być tak, że będzie Wolne Miasto Gdańsk i że taką politykę proniemiecką będą prowadzić. Nie będę za to przepraszał.
"|1
"Ale afera. Wredny „pisior” pojechał własnym samochodem i sam załadował zakupy. A mógł przecież jak jeden „światowy” minister w rządzie PO wysłać po pizzę swoją ochronę.
"|1
"Co tu komentować. Nie chcę się być złośliwy. Zostawmy te słowa bez komentarza.
"|1
"Czy pani redaktor oczekuje, że ja będę brał udział w teatrzyku głupiutkich, nieodpowiedzialnych, infantylnych, no nie chcę powiedzieć polityków, bo niektórzy nie dorośli do roli polityków.
"|1
"Donald Tusk zostawił ciało prezydenta w błocie… w ruskiej trumnie na deszczu. Taki premier nie zasługuje na mój szacunek.
"|1
"Drogi Witku. Co na Twoją uwagę powiedzieliby np. Papież Franciszek lub Prezydent USA? Ja jako „prymitywny” i namiętny użytkownik TT zastanawiam się czy lapidarność to aby na pewno przejaw prymitywizmu. Wydaje mi się ,że jak ktoś za długo gada to do San Escobar może trafić.
"|1
"Fakt, że ktoś jest hołubionym przez celebrytów i niektóre media wulgarnym i agresywnym transwestytą nie immunizuje go przed konsekwencjach prawnymi jeżeli łamie prawo.
"|1
"Gdybyście zjedli tysiąc kotletów i wezwali na pomoc Komisję UE to na nic wasze popiskiwania i zaklinanie rzeczywistości.
"|1
"Ja jestem matołkiem! Meee!
"|1
"Jakbym chciał doposażyć rodzinę, to nie byłbym parlamentarzystą, tylko bym trafił do zarządu jakiejś dużej spółki skarbu państwa.
"|1
"Jak to nie ma karteczek? Rozmowa z wami smakuje jak wędliny z Tesco. Baleron tak samo jak polędwica.
"|1
"Ja myślę, że ten widok, to nie miejsce i czas na trywializowanie tego, co mówiłem kiedyś u pani redaktor Moniki Olejnik. Podpisuję się pod tym, co wtedy powiedziałem obiema rękami i uważam, że Donald Tusk za katastrofę smoleńską, tak naprawdę, jest już na liście hańby narodowej. I ta odpowiedzialność polityczna prędzej czy później go dotknie. Dzisiaj możemy mówić tylko o odpowiedzialności moralnej.
"|1
Jeśliby się trzymać tej baśniowej poetyki Ludwika Dorna rodem z |1
", to można by stwierdzić – jeśli miałbym odebrać te słowa o eunuchach do siebie – że pan Ludwik Dorn to taki wyleniały, a co gorsza zgorzkniały wezyr, któremu już pozostało tylko kiszenie czosnku czy ogórków.
"|1
"Jeżeli nie rozumiecie, że prezydent jest najważniejszym urzędnikiem i ma prawo prowadzić politykę zagraniczną, to weźcie sobie do serca słowa marszałka Piłsudskiego: „kury szczać prowadzać, a nie politykę robić”.
"|1
"Kaczyński wyrażając swoją opinię jako obywatel ma prawo krytycznie podejść do swojego przyjaciela, ma prawo krytyczną opinię wyrazić. Całą zadymę rozpętał zresztą sam zainteresowany, a nie Jarosław Kaczyński. Nie roztrząsajmy prywatnych relacji dwóch przyjaciół.
"|1
"Karcić za tak barwne i ciepłe słowa? Za to, że dobrze życzy prezesowi?
"|1
"Komuniści i złodzieje!
"|1
"Kochany piąteczek dzisiaj. Pozwólcie na TT wrzucić odrobinę luzu,nie doszukujcie się błagam wszędzie ""zdrady"", ""wojny"", ""frakcji"", ""podgryzania"", ""wygryzania"", ""przegryzania"", ""dowalania"", wyzłośliwiania"" itp. My w PIS w przeciwieństwie do naszych totalnych oponentów mamy poczucie humoru
"|1
 – Ma za to maszynę do pisania i owoce jej pracy są takie, jak słyszymy i widzimy. Pani Julia Pitera jest dzisiaj problemem Platformy Obywatelskiej, a te wszystkie jej raporty można wsadzić tam… gdzie nie powinno się wsadzać.|1
 Tak… też świetny język.|1
" Przepraszam… do szuflady.
"|1
"Lech Wałęsa używa słów, jak stójkowy spod budki z piwem. To nie jest język poważnego człowieka.
"|1
"Mamy społeczeństwo obrazkowe, które widzi osobę kreującą się na brytyjskiego lorda, który chodzi po salonach europejskich jakby połknął kij od tyczki a naprawdę zachowuje się skandalicznie.
"|1
"My nie będziemy się wsłuchiwać w retorykę: jeszcze jedna bitwa i dorżniemy watahę.
"|1
"Najadłem się oscypków u mojej mamy w Nowym Sączu, więc w tym roku będę strzelał. Oby celnie.
"|1
"Najpierw jednak chciałbym zaapelować, to jest moja prośba, mój apel, o wspólny, ponadpartyjny – pani poseł, to nie jest wina opozycji – apeluję o wspólny, ponadpartyjny sprzeciw wobec szkalowania Polski. To – pani poseł, pozwoli pani, naprawdę bardzo proszę – nie Polska ma powody do wstydu. To nie Polska ma powody do wstydu. Trzeba być naprawdę – szanowni państwo, przepraszam, pozwólcie – trzeba być naprawdę, przepraszam, że w Sejmie użyję takiego określenia, skończonym idiotą, żeby przebierać się w mundur esesmana i w lesie zjadać tort ze swastyką z wafelków. Będziemy to ścigać. Będziemy to ścigać, Wysoka Izbo, ale to, że takie kreatury muszą chować się po krzakach, muszą chować się w lesie, to sukces całego naszego społeczeństwa.
"|1
"Nie chcemy już od was uznania,/ Ni waszych mów, Ni waszych łez! /Skończyły się dni kołatania /Do waszych serc /Jebał was pies
"|1
"Nie zamierzam komentować słów polityka, który powinien zostać wybatożony. Ten lubelski błazen funkcjonuje w życiu publicznym tylko dlatego, że reaguje się na jego wypowiedzi.
"|1
"Nikt nawet nie wie, kto ma kupić stocznię. To, co mówi minister Grad, to są jakieś baśnie tysiąca i jednej nocy. Szeherezadą jest pan Aleksander Grad, który boi się, że zły wezyr Donald Tusk zetnie mu głowę za przekazanie złej wiadomości.
"|1
"No wie pan, jak tak odczytuję ten apel ministra Sikorskiego, żeby oddając znaczną część uprawnień de facto Berlinowi, jeżeli postuluje wprowadzenie jednolitej unijnej listy wyborczej w wyborach do europarlamentu, to będziemy mieli w Parlamencie Europejskim różnego rodzaju Cicioliny, Cohn-Benditów i innych…
"|1
"Od jednego śmiesznego posła usłyszałem, że politycy czmychali z Sejmu. Ja nie jestem w stanie sobie wyobrazić, żeby człowiek, który podjął wyzwanie i rozwiązał Wojskowe Służby Informacyjne, nagle przestraszył się pani posłanki Muchy, Pomaski czy dziwnie pobudzonego pana posła Nitrasa.
"|1
"Oj, biedactwo. Proszę wylać jeszcze kilka łez nad zwykłym dworcowym żulem, który został zatrzymany.
"|1
"Palikot to megaburak. I nawet fakt, że zachwyca się nim Kora Jackowska, jej mąż i ich piesek, mojej opinii o nim nie zmienia.
"|1
"Panie marszałku, mamy chyba jakiś problem z panem posłem Niesiołowskim. Jakoś nad wyraz pobudzony, nie wiem.
"|1
"Panu Laskowi zadedykowałbym skandaliczną wypowiedź ówczesnego prezydenta Francji skierowaną pod adresem Polski, że nie skorzystał wczoraj z okazji, żeby siedzieć cicho.
"|1
"Platforma Obywatelska proponuje igrzyska na poziomie tabloidalnego ekshibicjonizmu celebrytów. Ma być miło i ładnie.
"|1
"Podpisał, kiedy podpisał? O Boże, widzi pani, jaki człowiek przez te wszystkie afery zakręcony i przez tą Edytę Górniak też.
"|1
"Ponoć po nowym roku ma w Polsce zabraknąć róż, wszystkie róże w UE wykupują na gwałt feministyczne aktywistki w Niemczech. Szykują się do rozdawania ich po Sylwestrze młodym napalonym byczkom zwanymi „uchodźcami” którzy znów mogą poczuć się „sprowokowani” do sylwestrowych gwałtów.
"|1
"Proszę zapytać tych parlamentarzystów, tych posłów do niedawna bardzo ważnych w Platformie Obywatelskiej, a dzisiaj przez Tuska upokarzanych. Bo sam skład tego nowego rządu – przyzna pan redaktor – jest już składem pokazującym, że Tusk sięgnął w polityce tego syndromu, który czasami w medycynie przypisuje się lekarzom, a mianowicie „syndromu Boga”. Jest już tym, który strąca z ministerialnych stolców polityków w odbyt jakichś mało prestiżowych pokoików czy gabinetów w Sejmie. Nagradza najbardziej skompromitowanych ministrów, tak jak panią minister Kopacz za spapraną ustawę refundacyjną czy ustawę zdrowotną.
"|1
"Przez usta by mi nie przeszło, żeby prezesa Kaczyńskiego nazwać „Kaczką”.
"|1
"Równie dobrze można zadać pytanie: czy żona pana Napieralskiego jeszcze go zdradza czy już nie? Proszę mi odpowiedzieć, tak czy nie? No przecież są pytania, na które tak odpowiedzieć nie można.
"|1
"Szczecin wart jest mszy. I stocznia warta jest mszy.
"|1
"Te „wypicykowane” lansiarstwo zmieniające joggingowe buciki, spodenki, koszulki i słuchaweczki 3 razy podczas jednej przebieżki w Łazienkach nie jest w stanie pojąć, że „dyktator” ma stary pulower i spodnie.
"|1
"Ten byt polityczny żadnego bólu, poza nagłymi ataki śmiechu, nie wywołuje.
"|1
"To był obraźliwy dla głowy państwa bełkot.
"|1
"To dobry moment, żeby gorąco zaapelować do tych, którzy kiedyś pełnili funkcje kierownicze w BOR, żeby odkolegowali się od Służby Ochrony Państwa. Chodzi o tych, za kadencji których zginął prezydent RP, a dziś mają setki pomysłów jak uzdrowić SOP.
"|1
